ticket_id,customer_id,order_id,issue_category,created_at,resolved_at,resolution_status,csat_score
TKT002783,1255,ST2025008581,Payment Issue,2024-01-13 01:46:00,2024-01-20 04:46:00,Pending,5
TKT002784,1345,ST2025005799,Delivery Delay,2024-11-18 13:09:00,2024-11-26 16:09:00,Resolved,1
TKT002785,8957,ST2025008061,Product Issue,2024-08-12 07:30:00,2024-08-13 20:30:00,Resolved,5
TKT002786,3521,ST2025008025,Product Issue,2024-07-09 17:43:00,2024-07-15 13:43:00,Resolved,4
TKT002787,4809,ST2025001226,Product Issue,2024-03-19 12:44:00,2024-03-26 22:44:00,Resolved,1
TKT002788,3007,ST2025003408,Delivery Delay,2024-02-29 04:50:00,2024-03-08 02:50:00,Resolved,2
TKT002789,7644,ST2025007579,Product Issue,2024-05-16 20:37:00,2024-05-18 04:37:00,Resolved,5
TKT002790,5736,ST2025003347,Vet Consult,2024-06-05 19:41:00,2024-06-12 09:41:00,Resolved,4
TKT002791,2428,ST2025009541,Delivery Delay,2024-01-16 23:26:00,2024-01-22 19:26:00,Pending,1
TKT002792,7469,ST2025009616,Payment Issue,2024-03-23 05:33:00,2024-03-26 13:33:00,Pending,4
TKT002793,8229,ST2025005487,Payment Issue,2024-11-18 16:17:00,2024-11-19 16:17:00,Pending,3
TKT002794,7519,ST2025000389,Product Issue,2024-07-17 11:00:00,2024-07-19 02:00:00,Resolved,2
TKT002795,1745,ST2025000377,Product Issue,2024-05-13 10:02:00,2024-05-16 15:02:00,Resolved,4
TKT002796,8989,ST2025006718,Product Issue,2024-11-15 18:16:00,2024-11-18 05:16:00,Resolved,5
TKT002797,1090,ST2025001905,Payment Issue,2024-12-20 02:34:00,2024-12-20 23:34:00,Resolved,4
TKT002798,5503,ST2025004154,Product Issue,2024-12-06 22:32:00,2024-12-07 23:32:00,Pending,1
TKT002799,8242,ST2025008822,Vet Consult,2024-12-04 21:43:00,2024-12-12 22:43:00,Escalated,2
TKT002800,4561,ST2025000086,Delivery Delay,2024-06-11 16:57:00,2024-06-17 22:57:00,Resolved,3
TKT002801,4531,ST2025000236,Payment Issue,2024-05-24 05:24:00,2024-05-27 21:24:00,Resolved,3
TKT002802,2980,ST2025007170,Product Issue,2024-12-13 04:25:00,2024-12-14 01:25:00,Resolved,2
TKT002803,8996,ST2025004219,Product Issue,2024-07-04 18:34:00,2024-07-07 04:34:00,Resolved,3
TKT002804,9690,ST2025000789,Delivery Delay,2024-10-22 13:19:00,2024-10-30 16:19:00,Resolved,2
TKT002805,6510,ST2025009199,Vet Consult,2024-06-04 21:01:00,2024-06-08 18:01:00,Resolved,3
TKT002806,3230,ST2025004567,Delivery Delay,2024-10-15 10:26:00,2024-10-20 18:26:00,Resolved,3
TKT002807,3511,ST2025007212,Product Issue,2024-11-02 21:56:00,2024-11-09 09:56:00,Pending,5
TKT002808,8829,ST2025001121,Product Issue,2024-12-12 04:37:00,2024-12-13 09:37:00,Escalated,5
TKT002809,6896,ST2025005938,Delivery Delay,2024-02-22 07:05:00,2024-03-01 14:05:00,Resolved,3
TKT002810,9737,ST2025001075,Product Issue,2024-06-27 00:13:00,2024-06-30 11:13:00,Resolved,3
TKT002811,6105,ST2025003052,Vet Consult,2024-10-22 10:39:00,2024-10-23 06:39:00,Resolved,5
TKT002812,5976,ST2025002660,Product Issue,2024-10-23 06:28:00,2024-10-28 03:28:00,Resolved,3
TKT002813,1371,ST2025002562,Product Issue,2024-04-24 15:22:00,2024-04-30 01:22:00,Resolved,2
TKT002814,4607,ST2025005678,Vet Consult,2024-11-01 22:06:00,2024-11-01 23:06:00,Resolved,4
TKT002815,7441,ST2025000132,Product Issue,2024-04-04 04:26:00,2024-04-05 19:26:00,Resolved,2
TKT002816,7721,ST2025001210,Product Issue,2024-11-13 21:22:00,2024-11-21 06:22:00,Resolved,3
TKT002817,6586,ST2025003164,Delivery Delay,2024-11-17 09:27:00,2024-11-18 13:27:00,Pending,1
TKT002818,9876,ST2025007114,Delivery Delay,2024-10-05 01:53:00,2024-10-05 15:53:00,Escalated,4
TKT002819,7160,ST2025004171,Product Issue,2024-11-28 01:44:00,2024-11-29 13:44:00,Pending,2
TKT002820,6692,ST2025001274,Product Issue,2024-01-14 22:55:00,2024-01-16 07:55:00,Resolved,1
TKT002821,2715,ST2025002484,Delivery Delay,2024-09-06 20:55:00,2024-09-07 16:55:00,Escalated,1
TKT002822,2789,ST2025008040,Product Issue,2024-05-21 07:07:00,2024-05-21 14:07:00,Escalated,4
TKT002823,8570,ST2025008964,Delivery Delay,2024-02-17 11:06:00,2024-02-17 23:06:00,Resolved,4
TKT002824,8112,ST2025001932,Vet Consult,2024-11-05 10:44:00,2024-11-12 23:44:00,Pending,5
TKT002825,3757,ST2025000124,Product Issue,2024-08-24 23:59:00,2024-08-29 22:59:00,Resolved,3
TKT002826,4722,ST2025008653,Vet Consult,2024-11-09 14:17:00,2024-11-13 12:17:00,Resolved,5
TKT002827,7720,ST2025008447,Vet Consult,2024-07-13 13:28:00,2024-07-16 12:28:00,Pending,3
TKT002828,1600,ST2025008830,Product Issue,2024-06-01 03:47:00,2024-06-02 04:47:00,Resolved,3
TKT002829,2001,ST2025002397,Vet Consult,2024-06-24 22:29:00,2024-06-29 02:29:00,Resolved,1
TKT002830,3712,ST2025001029,Product Issue,2024-02-23 00:52:00,2024-02-25 03:52:00,Resolved,3
TKT002831,8694,ST2025000769,Product Issue,2024-02-24 12:56:00,2024-03-01 18:56:00,Resolved,4
TKT002832,1307,ST2025005728,Delivery Delay,2024-11-24 17:54:00,2024-11-30 12:54:00,Resolved,5
TKT002833,3014,ST2025002619,Product Issue,2024-09-03 08:00:00,2024-09-08 11:00:00,Resolved,5
TKT002834,7046,ST2025005260,Payment Issue,2024-06-28 11:08:00,2024-07-01 03:08:00,Resolved,3
TKT002835,6064,ST2025002354,Product Issue,2024-12-14 06:13:00,2024-12-16 19:13:00,Resolved,1
TKT002836,8790,ST2025003258,Payment Issue,2024-12-02 19:42:00,2024-12-10 18:42:00,Resolved,3
TKT002837,6892,ST2025003233,Delivery Delay,2024-08-26 23:13:00,2024-09-01 09:13:00,Resolved,4
TKT002838,9446,ST2025004757,Product Issue,2024-10-31 14:04:00,2024-11-02 10:04:00,Resolved,2
TKT002839,8570,ST2025000955,Payment Issue,2024-08-12 13:55:00,2024-08-13 13:55:00,Resolved,4
TKT002840,8282,ST2025005057,Payment Issue,2024-10-09 22:21:00,2024-10-17 15:21:00,Resolved,4
TKT002841,9519,ST2025001524,Payment Issue,2024-07-20 23:36:00,2024-07-28 14:36:00,Resolved,2
TKT002842,6911,ST2025001819,Product Issue,2024-11-22 10:27:00,2024-11-23 01:27:00,Resolved,3
TKT002843,7922,ST2025001402,Delivery Delay,2024-12-09 03:11:00,2024-12-15 19:11:00,Resolved,5
TKT002844,1355,ST2025006022,Product Issue,2024-05-06 20:58:00,2024-05-08 08:58:00,Resolved,4
TKT002845,5357,ST2025005523,Delivery Delay,2024-04-09 03:23:00,2024-04-09 23:23:00,Resolved,2
TKT002846,7375,ST2025003496,Delivery Delay,2024-08-23 14:04:00,2024-08-26 20:04:00,Escalated,1
TKT002847,9378,ST2025003887,Product Issue,2024-11-14 12:37:00,2024-11-22 08:37:00,Escalated,4
TKT002848,9330,ST2025008288,Delivery Delay,2024-09-15 02:33:00,2024-09-16 00:33:00,Resolved,5
TKT002849,1822,ST2025000379,Delivery Delay,2024-12-19 10:35:00,2024-12-21 21:35:00,Resolved,1
TKT002850,8009,ST2025002386,Delivery Delay,2024-06-11 11:30:00,2024-06-14 19:30:00,Resolved,4
TKT002851,3044,ST2025002926,Payment Issue,2024-12-21 16:57:00,2024-12-22 04:57:00,Resolved,2
TKT002852,6932,ST2025005498,Product Issue,2024-10-08 16:14:00,2024-10-13 09:14:00,Resolved,1
TKT002853,5697,ST2025005904,Delivery Delay,2024-06-09 15:33:00,2024-06-10 19:33:00,Resolved,5
TKT002854,7172,ST2025009992,Payment Issue,2024-01-29 12:05:00,2024-02-04 04:05:00,Resolved,1
TKT002855,7273,ST2025007610,Delivery Delay,2024-02-20 11:07:00,2024-02-27 14:07:00,Resolved,5
TKT002856,7566,ST2025009648,Product Issue,2024-06-09 15:59:00,2024-06-12 19:59:00,Resolved,3
TKT002857,5538,ST2025008035,Payment Issue,2024-11-24 21:52:00,2024-11-27 07:52:00,Resolved,4
TKT002858,2774,ST2025004980,Vet Consult,2024-12-13 12:37:00,2024-12-20 14:37:00,Pending,5
TKT002859,1669,ST2025003646,Delivery Delay,2024-01-20 22:33:00,2024-01-26 05:33:00,Pending,5
TKT002860,6209,ST2025004910,Product Issue,2024-09-16 18:38:00,2024-09-21 16:38:00,Resolved,1
TKT002861,5916,ST2025005531,Vet Consult,2024-03-16 04:30:00,2024-03-17 02:30:00,Resolved,3
TKT002862,5530,ST2025004119,Vet Consult,2024-01-31 07:34:00,2024-02-05 05:34:00,Resolved,3
TKT002863,1572,ST2025001214,Delivery Delay,2024-08-15 11:08:00,2024-08-16 12:08:00,Resolved,3
TKT002864,6722,ST2025007503,Vet Consult,2024-05-29 06:42:00,2024-06-01 02:42:00,Resolved,3
TKT002865,4727,ST2025006428,Vet Consult,2024-06-01 18:54:00,2024-06-09 16:54:00,Resolved,4
TKT002866,8090,ST2025001429,Delivery Delay,2024-11-17 09:16:00,2024-11-23 09:16:00,Pending,5
TKT002867,3080,ST2025009133,Product Issue,2024-11-18 07:23:00,2024-11-20 10:23:00,Escalated,1
TKT002868,9910,ST2025005958,Vet Consult,2024-11-27 13:54:00,2024-12-05 21:54:00,Pending,2
TKT002869,7454,ST2025009997,Delivery Delay,2024-07-01 21:39:00,2024-07-07 18:39:00,Pending,1
TKT002870,2854,ST2025002905,Payment Issue,2024-07-20 01:55:00,2024-07-20 02:55:00,Escalated,3
TKT002871,6283,ST2025009141,Payment Issue,2024-05-20 02:49:00,2024-05-22 21:49:00,Pending,1
TKT002872,4568,ST2025009626,Vet Consult,2024-07-31 02:23:00,2024-08-03 15:23:00,Resolved,4
TKT002873,6101,ST2025005824,Vet Consult,2024-12-20 07:14:00,2024-12-28 03:14:00,Pending,5
TKT002874,5039,ST2025003188,Payment Issue,2024-05-09 16:06:00,2024-05-10 19:06:00,Escalated,4
TKT002875,9532,ST2025006805,Vet Consult,2024-11-23 18:34:00,2024-11-30 10:34:00,Resolved,3
TKT002876,2334,ST2025008737,Payment Issue,2024-04-15 17:20:00,2024-04-21 15:20:00,Resolved,3
TKT002877,8777,ST2025005601,Delivery Delay,2024-06-13 09:19:00,2024-06-18 13:19:00,Resolved,5
TKT002878,4229,ST2025006034,Product Issue,2024-11-27 07:49:00,2024-12-02 20:49:00,Resolved,2
TKT002879,7910,ST2025006885,Delivery Delay,2024-02-21 14:53:00,2024-02-26 13:53:00,Escalated,5
TKT002880,2222,ST2025006956,Vet Consult,2024-04-26 10:43:00,2024-05-02 13:43:00,Pending,4
TKT002881,6611,ST2025007850,Vet Consult,2024-01-10 08:49:00,2024-01-14 05:49:00,Resolved,1
TKT002882,7718,ST2025000976,Delivery Delay,2024-05-31 02:42:00,2024-06-06 19:42:00,Resolved,3
TKT002883,5726,ST2025005585,Payment Issue,2024-07-17 22:22:00,2024-07-20 06:22:00,Resolved,2
TKT002884,8560,ST2025001834,Delivery Delay,2024-04-16 13:06:00,2024-04-19 00:06:00,Resolved,3
TKT002885,7657,ST2025003750,Vet Consult,2024-03-23 11:09:00,2024-03-24 05:09:00,Resolved,3
TKT002886,6083,ST2025009426,Delivery Delay,2024-12-21 11:29:00,2024-12-27 15:29:00,Resolved,2
TKT002887,4319,ST2025000477,Product Issue,2024-10-24 14:14:00,2024-10-29 19:14:00,Resolved,4
TKT002888,2367,ST2025008195,Payment Issue,2024-06-21 05:35:00,2024-06-26 15:35:00,Resolved,2
TKT002889,1752,ST2025009078,Vet Consult,2024-03-09 13:10:00,2024-03-12 06:10:00,Pending,4
TKT002890,7720,ST2025005444,Payment Issue,2024-05-19 17:43:00,2024-05-26 20:43:00,Resolved,1
TKT002891,4672,ST2025001805,Product Issue,2024-03-25 21:38:00,2024-03-28 06:38:00,Resolved,1
TKT002892,7944,ST2025009461,Product Issue,2024-05-06 03:16:00,2024-05-09 23:16:00,Resolved,4
TKT002893,2062,ST2025008275,Vet Consult,2024-04-15 21:44:00,2024-04-19 11:44:00,Resolved,3
TKT002894,5934,ST2025001267,Product Issue,2024-07-05 18:43:00,2024-07-10 22:43:00,Resolved,5
TKT002895,3651,ST2025002655,Product Issue,2024-11-14 17:35:00,2024-11-14 18:35:00,Resolved,4
TKT002896,9069,ST2025004965,Product Issue,2024-11-21 05:43:00,2024-11-25 15:43:00,Escalated,4
TKT002897,1910,ST2025005265,Product Issue,2024-12-29 07:43:00,2025-01-06 01:43:00,Resolved,4
TKT002898,4364,ST2025007925,Product Issue,2024-08-14 10:19:00,2024-08-14 11:19:00,Resolved,4
TKT002899,9389,ST2025005978,Payment Issue,2024-12-15 21:26:00,2024-12-18 08:26:00,Resolved,1
TKT002900,9007,ST2025003992,Vet Consult,2024-03-04 07:15:00,2024-03-06 09:15:00,Resolved,3
TKT002901,8218,ST2025005296,Vet Consult,2024-02-13 09:28:00,2024-02-14 16:28:00,Resolved,1
TKT002902,5749,ST2025009585,Vet Consult,2024-10-25 06:59:00,2024-11-02 13:59:00,Pending,4
TKT002903,5596,ST2025006664,Delivery Delay,2024-07-06 03:37:00,2024-07-10 19:37:00,Pending,3
TKT002904,5179,ST2025008499,Vet Consult,2024-07-15 14:57:00,2024-07-18 18:57:00,Resolved,2
TKT002905,8175,ST2025009680,Payment Issue,2024-03-22 00:25:00,2024-03-25 11:25:00,Resolved,4
TKT002906,7347,ST2025007921,Vet Consult,2024-11-11 14:21:00,2024-11-11 20:21:00,Resolved,1
TKT002907,1761,ST2025004589,Payment Issue,2024-01-16 08:35:00,2024-01-17 09:35:00,Pending,1
TKT002908,1919,ST2025001322,Vet Consult,2024-12-03 23:51:00,2024-12-07 05:51:00,Escalated,1
TKT002909,3786,ST2025003069,Product Issue,2024-08-27 10:44:00,2024-08-30 11:44:00,Resolved,4
TKT002910,7034,ST2025004023,Payment Issue,2024-01-31 06:44:00,2024-02-04 22:44:00,Resolved,3
TKT002911,2200,ST2025000070,Delivery Delay,2024-05-12 20:19:00,2024-05-14 16:19:00,Resolved,1
TKT002912,3779,ST2025001118,Payment Issue,2024-09-21 01:34:00,2024-09-22 12:34:00,Escalated,3
TKT002913,1053,ST2025007475,Delivery Delay,2024-07-28 10:47:00,2024-08-01 05:47:00,Resolved,5
TKT002914,8465,ST2025003909,Vet Consult,2024-10-26 20:22:00,2024-11-03 11:22:00,Resolved,1
TKT002915,9623,ST2025003591,Product Issue,2024-02-10 20:28:00,2024-02-17 01:28:00,Resolved,1
TKT002916,1949,ST2025009265,Product Issue,2024-03-25 04:01:00,2024-03-31 16:01:00,Resolved,3
TKT002917,4659,ST2025002778,Payment Issue,2024-09-30 03:35:00,2024-10-08 06:35:00,Resolved,2
TKT002918,1090,ST2025000329,Product Issue,2024-03-14 18:15:00,2024-03-21 04:15:00,Pending,3
TKT002919,8569,ST2025001589,Vet Consult,2024-05-26 19:47:00,2024-05-30 13:47:00,Resolved,1
TKT002920,4216,ST2025003928,Payment Issue,2024-04-17 22:11:00,2024-04-23 12:11:00,Resolved,5
TKT002921,1806,ST2025003483,Delivery Delay,2024-09-15 20:55:00,2024-09-23 20:55:00,Resolved,2
TKT002922,1984,ST2025000213,Payment Issue,2024-11-03 16:14:00,2024-11-04 01:14:00,Resolved,2
TKT002923,4406,ST2025008967,Product Issue,2024-05-20 23:00:00,2024-05-21 20:00:00,Resolved,5
TKT002924,6031,ST2025000198,Vet Consult,2024-07-07 03:32:00,2024-07-13 06:32:00,Resolved,2
TKT002925,8520,ST2025004309,Payment Issue,2024-07-15 11:25:00,2024-07-23 10:25:00,Resolved,1
TKT002926,2883,ST2025009661,Payment Issue,2024-12-01 06:17:00,2024-12-09 01:17:00,Escalated,4
TKT002927,5311,ST2025006213,Payment Issue,2024-07-05 21:35:00,2024-07-11 20:35:00,Resolved,4
TKT002928,6256,ST2025008356,Vet Consult,2024-12-12 19:45:00,2024-12-15 02:45:00,Resolved,4
TKT002929,3837,ST2025000899,Product Issue,2024-05-31 13:51:00,2024-06-05 15:51:00,Resolved,3
TKT002930,3535,ST2025004376,Payment Issue,2024-08-01 00:09:00,2024-08-03 02:09:00,Resolved,1
TKT002931,6955,ST2025000074,Vet Consult,2024-06-19 08:34:00,2024-06-27 00:34:00,Resolved,2
TKT002932,4854,ST2025002967,Delivery Delay,2024-01-24 13:57:00,2024-01-29 08:57:00,Resolved,1
TKT002933,8804,ST2025000566,Payment Issue,2024-08-29 09:14:00,2024-09-06 03:14:00,Resolved,2
TKT002934,1325,ST2025005875,Vet Consult,2024-08-10 23:00:00,2024-08-12 06:00:00,Pending,2
TKT002935,6360,ST2025009683,Vet Consult,2024-08-16 19:21:00,2024-08-18 21:21:00,Resolved,4
TKT002936,1775,ST2025004378,Payment Issue,2024-05-10 19:33:00,2024-05-13 09:33:00,Resolved,2
TKT002937,3738,ST2025006078,Product Issue,2024-03-05 11:40:00,2024-03-12 19:40:00,Resolved,4
TKT002938,7889,ST2025002510,Payment Issue,2024-10-01 16:19:00,2024-10-05 23:19:00,Resolved,4
TKT002939,3979,ST2025001518,Delivery Delay,2024-07-04 15:32:00,2024-07-12 04:32:00,Resolved,4
TKT002940,4561,ST2025007785,Delivery Delay,2024-07-25 00:19:00,2024-08-01 08:19:00,Pending,3
TKT002941,1276,ST2025008601,Payment Issue,2024-01-28 00:04:00,2024-01-31 22:04:00,Resolved,1
TKT002942,8041,ST2025006719,Delivery Delay,2024-06-27 23:54:00,2024-06-30 18:54:00,Resolved,1
TKT002943,2609,ST2025003629,Delivery Delay,2024-04-10 04:15:00,2024-04-13 22:15:00,Resolved,4
TKT002944,9007,ST2025008563,Delivery Delay,2024-06-11 17:25:00,2024-06-11 21:25:00,Resolved,5
TKT002945,2956,ST2025004472,Delivery Delay,2024-01-30 19:57:00,2024-02-05 01:57:00,Resolved,1
TKT002946,9320,ST2025009838,Vet Consult,2024-02-21 10:50:00,2024-02-22 07:50:00,Resolved,5
TKT002947,5513,ST2025005242,Delivery Delay,2024-06-06 06:18:00,2024-06-07 23:18:00,Resolved,3
TKT002948,8635,ST2025007574,Payment Issue,2024-07-22 23:59:00,2024-07-26 02:59:00,Resolved,4
TKT002949,4136,ST2025008160,Product Issue,2024-06-21 08:40:00,2024-06-29 13:40:00,Resolved,3
TKT002950,4118,ST2025009687,Vet Consult,2024-02-24 11:43:00,2024-02-28 07:43:00,Resolved,3
TKT002951,8246,ST2025005028,Payment Issue,2024-01-18 17:44:00,2024-01-20 09:44:00,Resolved,1
TKT002952,4179,ST2025009625,Vet Consult,2024-03-11 11:46:00,2024-03-12 06:46:00,Pending,3
TKT002953,2207,ST2025005855,Vet Consult,2024-01-12 03:12:00,2024-01-16 12:12:00,Resolved,3
TKT002954,6207,ST2025006746,Product Issue,2024-07-18 13:07:00,2024-07-22 20:07:00,Resolved,3
TKT002955,3283,ST2025008585,Vet Consult,2024-12-15 00:34:00,2024-12-23 01:34:00,Resolved,3
TKT002956,9780,ST2025004257,Delivery Delay,2024-12-26 08:53:00,2024-12-28 20:53:00,Pending,5
TKT002957,9625,ST2025005508,Delivery Delay,2024-10-22 05:32:00,2024-10-29 10:32:00,Resolved,4
TKT002958,1972,ST2025008620,Delivery Delay,2024-06-29 20:32:00,2024-07-02 11:32:00,Resolved,2
TKT002959,5710,ST2025001048,Payment Issue,2024-05-01 11:57:00,2024-05-02 04:57:00,Escalated,2
TKT002960,1667,ST2025000617,Product Issue,2024-10-08 14:42:00,2024-10-09 22:42:00,Pending,5
TKT002961,6599,ST2025009593,Delivery Delay,2024-09-03 15:59:00,2024-09-04 18:59:00,Resolved,5
TKT002962,2532,ST2025004213,Delivery Delay,2024-06-25 14:24:00,2024-06-29 05:24:00,Resolved,3
TKT002963,1320,ST2025004368,Delivery Delay,2024-08-12 01:10:00,2024-08-16 20:10:00,Resolved,4
TKT002964,6301,ST2025007982,Delivery Delay,2024-09-30 13:33:00,2024-10-08 15:33:00,Resolved,3
TKT002965,7963,ST2025007742,Product Issue,2024-12-04 20:45:00,2024-12-07 10:45:00,Resolved,4
TKT002966,3149,ST2025005753,Product Issue,2024-08-16 01:28:00,2024-08-22 09:28:00,Pending,3
TKT002967,2104,ST2025007451,Vet Consult,2024-11-07 22:51:00,2024-11-13 21:51:00,Resolved,1
TKT002968,3011,ST2025003046,Payment Issue,2024-09-11 05:07:00,2024-09-12 21:07:00,Resolved,2
TKT002969,2536,ST2025001221,Product Issue,2024-03-26 15:24:00,2024-03-29 18:24:00,Pending,4
TKT002970,3068,ST2025001397,Delivery Delay,2024-09-13 09:03:00,2024-09-14 17:03:00,Resolved,2
TKT002971,3939,ST2025003215,Product Issue,2024-12-06 03:55:00,2024-12-11 14:55:00,Resolved,1
TKT002972,3838,ST2025009710,Product Issue,2024-03-22 23:35:00,2024-03-26 15:35:00,Pending,2
TKT002973,6021,ST2025005173,Delivery Delay,2024-12-19 10:14:00,2024-12-27 07:14:00,Resolved,5
TKT002974,1574,ST2025009437,Payment Issue,2024-02-26 15:26:00,2024-02-29 22:26:00,Pending,3
TKT002975,3949,ST2025006815,Payment Issue,2024-10-22 10:47:00,2024-10-24 14:47:00,Resolved,4
TKT002976,8409,ST2025006661,Delivery Delay,2024-03-10 01:12:00,2024-03-14 12:12:00,Resolved,1
TKT002977,7103,ST2025001608,Product Issue,2024-11-04 16:25:00,2024-11-12 00:25:00,Escalated,2
TKT002978,1754,ST2025006473,Payment Issue,2024-05-10 19:24:00,2024-05-17 07:24:00,Resolved,5
TKT002979,8028,ST2025004126,Delivery Delay,2024-11-24 22:22:00,2024-11-25 23:22:00,Resolved,2
TKT002980,6988,ST2025004125,Product Issue,2024-10-26 20:42:00,2024-10-27 21:42:00,Resolved,4
TKT002981,3555,ST2025009070,Product Issue,2024-01-30 07:48:00,2024-01-31 15:48:00,Escalated,5
TKT002982,8601,ST2025009484,Payment Issue,2024-01-31 16:54:00,2024-02-05 03:54:00,Resolved,1
TKT002983,4637,ST2025002205,Vet Consult,2024-05-02 08:23:00,2024-05-05 08:23:00,Resolved,3
TKT002984,7172,ST2025001056,Vet Consult,2024-12-29 12:43:00,2025-01-02 09:43:00,Pending,3
TKT002985,1570,ST2025008359,Delivery Delay,2024-06-30 22:45:00,2024-07-01 08:45:00,Resolved,5
TKT002986,8890,ST2025002644,Payment Issue,2024-07-31 05:36:00,2024-08-04 20:36:00,Resolved,1
TKT002987,7309,ST2025006300,Delivery Delay,2024-08-26 11:39:00,2024-08-30 00:39:00,Resolved,2
TKT002988,8758,ST2025001616,Product Issue,2024-10-19 02:05:00,2024-10-22 05:05:00,Resolved,3
TKT002989,4540,ST2025006269,Vet Consult,2024-04-21 16:38:00,2024-04-28 05:38:00,Pending,2
TKT002990,4766,ST2025002876,Delivery Delay,2024-05-23 15:25:00,2024-05-30 11:25:00,Escalated,5
TKT002991,6579,ST2025002622,Delivery Delay,2024-06-16 03:00:00,2024-06-19 10:00:00,Resolved,2
TKT002992,7966,ST2025000625,Payment Issue,2024-02-23 00:55:00,2024-02-23 15:55:00,Resolved,1
TKT002993,3219,ST2025000379,Payment Issue,2024-05-22 11:23:00,2024-05-22 18:23:00,Resolved,1
TKT002994,6433,ST2025001935,Vet Consult,2024-02-16 19:58:00,2024-02-19 19:58:00,Pending,3
TKT002995,8338,ST2025005961,Payment Issue,2024-11-10 19:55:00,2024-11-12 20:55:00,Resolved,4
TKT002996,8833,ST2025006576,Payment Issue,2024-02-06 01:56:00,2024-02-06 02:56:00,Escalated,1
TKT002997,3158,ST2025009419,Delivery Delay,2024-01-26 23:44:00,2024-01-30 20:44:00,Escalated,2
TKT002998,6731,ST2025006359,Delivery Delay,2024-03-07 06:01:00,2024-03-14 13:01:00,Resolved,5
TKT002999,3800,ST2025008409,Delivery Delay,2024-12-07 23:01:00,2024-12-15 12:01:00,Resolved,3
TKT003000,6879,ST2025009035,Vet Consult,2024-12-06 04:02:00,2024-12-13 05:02:00,Resolved,5
TKT003001,1500,ST2025000760,Delivery Delay,2024-05-07 16:39:00,2024-05-15 04:39:00,Resolved,4
TKT003002,1857,ST2025001952,Product Issue,2024-01-01 17:48:00,2024-01-02 16:48:00,Resolved,3
TKT003003,6345,ST2025008999,Product Issue,2024-06-09 08:57:00,2024-06-17 08:57:00,Resolved,5
TKT003004,6670,ST2025002890,Delivery Delay,2024-01-22 13:33:00,2024-01-27 00:33:00,Resolved,5
TKT003005,9047,ST2025009298,Product Issue,2024-12-13 02:15:00,2024-12-14 10:15:00,Escalated,3
TKT003006,6390,ST2025001189,Product Issue,2024-08-06 00:31:00,2024-08-13 07:31:00,Resolved,5
TKT003007,1883,ST2025005185,Payment Issue,2024-04-10 18:17:00,2024-04-13 18:17:00,Resolved,2
TKT003008,3810,ST2025002284,Delivery Delay,2024-06-15 22:04:00,2024-06-21 05:04:00,Resolved,4
TKT003009,7845,ST2025003384,Vet Consult,2024-01-22 10:33:00,2024-01-28 06:33:00,Resolved,5
TKT003010,6780,ST2025007212,Product Issue,2024-09-07 13:14:00,2024-09-13 14:14:00,Pending,4
TKT003011,9963,ST2025006816,Vet Consult,2024-09-15 20:53:00,2024-09-19 02:53:00,Resolved,4
TKT003012,8467,ST2025007741,Delivery Delay,2024-07-31 05:03:00,2024-08-02 05:03:00,Resolved,1
TKT003013,4718,ST2025006151,Delivery Delay,2024-04-17 23:22:00,2024-04-19 00:22:00,Resolved,2
TKT003014,3768,ST2025007118,Vet Consult,2024-12-03 10:26:00,2024-12-09 21:26:00,Pending,1
TKT003015,3758,ST2025001083,Vet Consult,2024-01-07 06:43:00,2024-01-08 17:43:00,Resolved,2
TKT003016,1147,ST2025003353,Payment Issue,2024-04-01 20:16:00,2024-04-02 08:16:00,Pending,4
TKT003017,3806,ST2025001873,Product Issue,2024-08-27 11:31:00,2024-09-03 08:31:00,Resolved,1
TKT003018,3324,ST2025006671,Delivery Delay,2024-04-03 23:59:00,2024-04-07 22:59:00,Resolved,5
