order_id,warehouse,first_mile_scan,hub_in_scan,out_for_delivery,rto_flag,courier_delay_flag,weight,shipment_tat_hours
ST2025004475,BOM,2024-05-23 08:16:00,2024-05-23 14:16:00,2024-05-25 08:16:00,False,True,1.6,31
ST2025004476,GGN,2024-03-11 06:12:00,2024-03-12 12:12:00,2024-03-13 00:12:00,False,False,1.16,139
ST2025004477,HYD,2024-05-02 00:46:00,2024-05-02 22:46:00,2024-05-03 17:46:00,False,True,2.29,113
ST2025004478,HYD,2024-10-21 14:05:00,2024-10-22 21:05:00,2024-10-23 11:05:00,False,False,0.99,47
ST2025004479,BOM,2024-06-03 15:38:00,2024-06-04 02:38:00,2024-06-04 22:38:00,False,False,1.95,176
ST2025004480,BOM,2024-04-28 18:01:00,2024-04-29 08:01:00,2024-04-30 09:01:00,False,False,0.5,187
ST2025004481,GGN,2024-11-12 22:44:00,2024-11-13 05:44:00,2024-11-15 11:44:00,False,False,1.01,32
ST2025004482,BOM,2024-05-19 01:33:00,2024-05-19 09:33:00,2024-05-20 02:33:00,False,False,2.38,145
ST2025004483,GGN,2024-12-28 16:56:00,2024-12-29 01:56:00,2024-12-30 13:56:00,False,False,2.66,123
ST2025004484,HYD,2024-11-02 20:34:00,2024-11-03 18:34:00,2024-11-04 19:34:00,False,False,0.46,70
ST2025004485,BOM,2024-01-31 23:28:00,2024-02-02 00:28:00,2024-02-02 08:28:00,False,False,1.48,52
ST2025004486,BOM,2024-05-23 06:07:00,2024-05-23 23:07:00,2024-05-25 04:07:00,True,True,2.73,196
ST2025004487,HYD,2024-06-16 08:41:00,2024-06-16 14:41:00,2024-06-18 15:41:00,False,False,2.56,138
ST2025004488,HYD,2024-05-20 00:30:00,2024-05-21 02:30:00,2024-05-21 02:30:00,False,False,3.0,28
ST2025004489,BOM,2024-07-09 08:45:00,2024-07-10 10:45:00,2024-07-11 03:45:00,False,False,0.24,127
ST2025004490,GGN,2024-01-27 16:43:00,2024-01-28 19:43:00,2024-01-29 09:43:00,False,False,1.65,183
ST2025004491,BOM,2024-05-15 22:40:00,2024-05-16 13:40:00,2024-05-17 08:40:00,False,False,2.54,148
ST2025004492,DEL,2024-03-28 07:09:00,2024-03-28 20:09:00,2024-03-30 13:09:00,False,False,0.21,76
ST2025004493,BOM,2024-09-04 13:44:00,2024-09-05 08:44:00,2024-09-06 11:44:00,False,True,2.94,185
ST2025004494,GGN,2024-09-04 13:13:00,2024-09-05 09:13:00,2024-09-06 00:13:00,False,False,0.81,59
ST2025004495,HYD,2024-02-28 19:26:00,2024-02-29 15:26:00,2024-03-01 21:26:00,False,False,2.11,136
ST2025004496,BOM,2024-02-19 14:12:00,2024-02-19 20:12:00,2024-02-21 17:12:00,False,False,1.87,38
ST2025004497,BLR,2024-11-05 14:14:00,2024-11-06 16:14:00,2024-11-07 16:14:00,False,False,0.84,199
ST2025004498,HYD,2024-11-09 09:54:00,2024-11-10 02:54:00,2024-11-11 14:54:00,False,False,1.97,108
ST2025004499,BOM,2024-07-25 14:46:00,2024-07-26 10:46:00,2024-07-28 10:46:00,False,False,0.79,132
ST2025004500,BLR,2024-09-26 09:27:00,2024-09-27 03:27:00,2024-09-28 10:27:00,True,False,0.96,95
ST2025004501,DEL,2024-06-02 11:31:00,2024-06-03 20:31:00,2024-06-05 01:31:00,False,False,2.39,62
ST2025004502,BOM,2024-02-28 04:53:00,2024-02-28 20:53:00,2024-02-29 15:53:00,False,False,2.88,89
ST2025004503,HYD,2024-06-08 22:16:00,2024-06-09 11:16:00,2024-06-11 03:16:00,False,False,2.36,109
ST2025004504,BOM,2024-06-03 03:21:00,2024-06-03 19:21:00,2024-06-03 21:21:00,False,False,0.79,162
ST2025004505,BLR,2024-06-07 07:49:00,2024-06-07 10:49:00,2024-06-09 20:49:00,False,False,1.74,100
ST2025004506,GGN,2024-06-09 13:28:00,2024-06-09 19:28:00,2024-06-11 17:28:00,False,False,2.13,104
ST2025004507,HYD,2024-04-13 18:12:00,2024-04-14 00:12:00,2024-04-14 18:12:00,False,False,2.99,68
ST2025004508,BLR,2024-01-16 19:35:00,2024-01-17 12:35:00,2024-01-18 08:35:00,False,True,1.91,183
ST2025004509,GGN,2024-06-26 15:56:00,2024-06-27 01:56:00,2024-06-28 13:56:00,False,False,0.9,27
ST2025004510,GGN,2024-10-17 22:24:00,2024-10-18 18:24:00,2024-10-19 20:24:00,False,False,1.93,79
ST2025004511,GGN,2024-07-10 09:49:00,2024-07-11 03:49:00,2024-07-11 15:49:00,True,False,2.94,25
ST2025004512,BLR,2024-01-01 15:21:00,2024-01-02 11:21:00,2024-01-02 13:21:00,False,True,1.56,83
ST2025004513,DEL,2024-07-05 05:22:00,2024-07-05 16:22:00,2024-07-06 00:22:00,False,False,0.66,167
ST2025004514,HYD,2024-06-16 21:44:00,2024-06-17 05:44:00,2024-06-17 19:44:00,False,False,0.88,93
ST2025004515,GGN,2024-07-21 03:53:00,2024-07-22 02:53:00,2024-07-23 01:53:00,False,True,2.24,162
ST2025004516,BLR,2024-11-23 13:45:00,2024-11-24 00:45:00,2024-11-24 08:45:00,False,False,1.0,106
ST2025004517,GGN,2024-02-21 13:54:00,2024-02-21 23:54:00,2024-02-23 06:54:00,False,True,1.04,115
ST2025004518,BLR,2024-04-13 18:54:00,2024-04-14 22:54:00,2024-04-15 19:54:00,False,False,1.78,121
ST2025004519,HYD,2024-03-13 02:37:00,2024-03-14 03:37:00,2024-03-14 00:37:00,False,False,1.94,194
ST2025004520,BOM,2024-02-27 15:06:00,2024-02-28 23:06:00,2024-03-01 09:06:00,False,True,2.3,154
ST2025004521,DEL,2024-08-16 01:24:00,2024-08-16 15:24:00,2024-08-17 23:24:00,False,False,0.8,122
ST2025004522,BLR,2024-07-01 23:31:00,2024-07-02 20:31:00,2024-07-03 20:31:00,False,False,2.92,135
ST2025004523,GGN,2024-06-21 15:44:00,2024-06-22 10:44:00,2024-06-24 03:44:00,True,False,1.05,198
ST2025004524,BLR,2024-09-04 05:00:00,2024-09-05 01:00:00,2024-09-06 20:00:00,False,False,2.72,34
ST2025004525,BOM,2024-09-14 15:30:00,2024-09-15 07:30:00,2024-09-16 02:30:00,False,False,1.65,125
ST2025004526,BOM,2024-04-13 20:50:00,2024-04-14 14:50:00,2024-04-14 17:50:00,False,True,0.86,62
ST2025004527,DEL,2024-12-30 14:41:00,2024-12-30 23:41:00,2025-01-01 11:41:00,False,False,1.79,131
ST2025004528,BOM,2024-08-13 00:06:00,2024-08-13 16:06:00,2024-08-14 07:06:00,False,False,0.28,85
ST2025004529,GGN,2024-05-23 10:14:00,2024-05-24 14:14:00,2024-05-25 14:14:00,False,False,2.98,92
ST2025004530,HYD,2024-02-09 14:09:00,2024-02-09 21:09:00,2024-02-10 19:09:00,False,True,0.5,101
ST2025004531,BLR,2024-08-28 10:03:00,2024-08-28 17:03:00,2024-08-30 04:03:00,False,False,1.6,26
ST2025004532,GGN,2024-11-14 21:42:00,2024-11-16 03:42:00,2024-11-15 23:42:00,False,False,2.3,153
ST2025004533,DEL,2024-01-29 17:25:00,2024-01-30 14:25:00,2024-01-31 00:25:00,False,False,1.6,36
ST2025004534,GGN,2024-01-09 06:41:00,2024-01-09 16:41:00,2024-01-10 21:41:00,False,False,1.86,80
ST2025004535,DEL,2024-07-24 19:18:00,2024-07-25 09:18:00,2024-07-26 23:18:00,False,False,2.59,78
ST2025004536,DEL,2024-02-24 07:27:00,2024-02-25 06:27:00,2024-02-25 02:27:00,False,False,1.34,97
ST2025004537,BOM,2024-12-12 15:59:00,2024-12-13 16:59:00,2024-12-14 15:59:00,False,False,0.26,137
ST2025004538,BOM,2024-10-01 07:28:00,2024-10-01 18:28:00,2024-10-03 18:28:00,False,False,1.51,82
ST2025004539,BOM,2024-03-25 11:59:00,2024-03-26 04:59:00,2024-03-27 07:59:00,False,False,0.46,102
ST2025004540,GGN,2024-03-26 02:32:00,2024-03-26 07:32:00,2024-03-28 02:32:00,False,False,2.75,135
ST2025004541,BOM,2024-09-10 03:01:00,2024-09-10 20:01:00,2024-09-12 07:01:00,False,False,1.03,120
ST2025004542,BLR,2024-04-03 13:40:00,2024-04-04 08:40:00,2024-04-06 08:40:00,False,False,1.61,157
ST2025004543,DEL,2024-07-22 19:51:00,2024-07-23 01:51:00,2024-07-23 23:51:00,False,False,2.6,137
ST2025004544,DEL,2024-01-10 01:04:00,2024-01-11 03:04:00,2024-01-12 20:04:00,False,False,0.33,97
ST2025004545,BOM,2024-12-03 08:53:00,2024-12-04 03:53:00,2024-12-04 00:53:00,False,False,1.7,32
ST2025004546,BLR,2024-10-30 06:40:00,2024-10-30 14:40:00,2024-11-01 08:40:00,False,True,0.8,137
ST2025004547,BLR,2024-06-08 14:06:00,2024-06-09 14:06:00,2024-06-09 18:06:00,False,False,2.2,63
ST2025004548,BLR,2024-01-20 09:13:00,2024-01-20 20:13:00,2024-01-23 01:13:00,False,False,0.43,174
ST2025004549,GGN,2024-04-11 22:11:00,2024-04-12 17:11:00,2024-04-13 06:11:00,False,False,1.54,44
ST2025004550,BOM,2024-01-17 04:27:00,2024-01-18 02:27:00,2024-01-18 01:27:00,False,False,1.06,155
ST2025004551,DEL,2024-07-20 16:54:00,2024-07-21 18:54:00,2024-07-22 21:54:00,False,False,1.92,70
ST2025004552,DEL,2024-02-13 22:30:00,2024-02-14 19:30:00,2024-02-15 10:30:00,False,False,2.97,28
ST2025004553,BLR,2024-05-27 10:43:00,2024-05-28 15:43:00,2024-05-30 06:43:00,False,False,2.36,41
ST2025004554,GGN,2024-11-29 08:57:00,2024-11-29 18:57:00,2024-12-01 01:57:00,False,False,0.49,91
ST2025004555,DEL,2024-05-13 00:19:00,2024-05-13 19:19:00,2024-05-15 19:19:00,False,False,1.6,122
ST2025004556,BOM,2024-06-27 22:28:00,2024-06-28 11:28:00,2024-06-30 00:28:00,False,False,2.96,39
ST2025004557,BOM,2024-06-13 14:54:00,2024-06-14 02:54:00,2024-06-15 23:54:00,False,False,2.07,82
ST2025004558,BLR,2024-06-15 05:04:00,2024-06-15 16:04:00,2024-06-17 03:04:00,False,False,0.88,122
ST2025004559,HYD,2024-02-01 10:47:00,2024-02-02 09:47:00,2024-02-03 22:47:00,False,False,0.43,121
ST2025004560,BOM,2024-03-07 00:21:00,2024-03-07 18:21:00,2024-03-09 01:21:00,True,False,2.9,28
ST2025004561,DEL,2024-12-18 19:08:00,2024-12-19 13:08:00,2024-12-21 17:08:00,False,True,1.95,181
ST2025004562,GGN,2024-11-10 16:19:00,2024-11-11 18:19:00,2024-11-11 20:19:00,True,False,0.25,125
ST2025004563,BLR,2024-07-03 00:10:00,2024-07-04 00:10:00,2024-07-03 20:10:00,False,False,2.58,72
ST2025004564,GGN,2024-08-27 03:46:00,2024-08-28 07:46:00,2024-08-28 13:46:00,False,False,2.91,184
ST2025004565,GGN,2024-10-28 08:50:00,2024-10-28 23:50:00,2024-10-30 14:50:00,False,False,2.96,193
ST2025004566,BLR,2024-12-11 22:17:00,2024-12-13 05:17:00,2024-12-13 18:17:00,False,False,1.73,191
ST2025004567,BOM,2024-02-01 18:16:00,2024-02-02 15:16:00,2024-02-03 16:16:00,False,False,0.39,78
ST2025004568,GGN,2024-11-26 19:26:00,2024-11-27 13:26:00,2024-11-27 15:26:00,False,False,1.13,191
ST2025004569,BLR,2024-03-30 08:42:00,2024-03-30 21:42:00,2024-04-02 05:42:00,False,False,0.83,128
ST2025004570,DEL,2024-02-04 07:03:00,2024-02-05 07:03:00,2024-02-06 22:03:00,False,False,1.91,166
ST2025004571,DEL,2024-10-16 16:59:00,2024-10-17 21:59:00,2024-10-18 00:59:00,False,False,2.91,185
ST2025004572,HYD,2024-07-12 14:21:00,2024-07-13 13:21:00,2024-07-13 12:21:00,False,False,1.46,91
ST2025004573,HYD,2024-01-26 16:25:00,2024-01-27 14:25:00,2024-01-28 09:25:00,False,False,2.43,130
ST2025004574,DEL,2024-02-19 17:44:00,2024-02-20 04:44:00,2024-02-20 23:44:00,False,False,0.42,142
ST2025004575,BLR,2024-02-07 00:53:00,2024-02-07 23:53:00,2024-02-08 04:53:00,False,False,2.9,115
ST2025004576,BOM,2024-06-26 08:15:00,2024-06-26 15:15:00,2024-06-29 01:15:00,False,False,0.99,28
ST2025004577,GGN,2024-12-17 03:37:00,2024-12-17 23:37:00,2024-12-19 21:37:00,False,False,0.68,31
ST2025004578,BLR,2024-01-25 17:42:00,2024-01-26 02:42:00,2024-01-28 00:42:00,False,False,0.22,74
ST2025004579,GGN,2024-09-05 23:42:00,2024-09-06 06:42:00,2024-09-07 14:42:00,False,False,0.84,154
ST2025004580,BOM,2024-02-08 17:53:00,2024-02-09 00:53:00,2024-02-10 02:53:00,True,False,0.74,181
ST2025004581,GGN,2024-01-10 14:38:00,2024-01-11 08:38:00,2024-01-13 08:38:00,False,False,2.95,171
ST2025004582,BLR,2024-05-20 11:06:00,2024-05-20 22:06:00,2024-05-22 11:06:00,False,False,0.52,168
ST2025004583,HYD,2024-02-09 00:50:00,2024-02-09 07:50:00,2024-02-10 00:50:00,False,False,0.96,136
ST2025004584,BOM,2024-08-18 21:47:00,2024-08-20 04:47:00,2024-08-20 02:47:00,False,False,0.59,147
ST2025004585,GGN,2024-07-21 16:32:00,2024-07-22 11:32:00,2024-07-22 22:32:00,False,False,0.4,60
ST2025004586,BOM,2024-11-11 09:38:00,2024-11-12 17:38:00,2024-11-13 11:38:00,False,False,0.76,185
ST2025004587,BOM,2024-07-16 15:49:00,2024-07-17 03:49:00,2024-07-17 15:49:00,False,False,1.4,82
ST2025004588,DEL,2024-07-12 02:21:00,2024-07-12 22:21:00,2024-07-14 17:21:00,False,False,0.62,46
ST2025004589,HYD,2024-09-24 21:46:00,2024-09-25 14:46:00,2024-09-26 00:46:00,False,False,1.73,89
ST2025004590,HYD,2024-02-17 20:31:00,2024-02-19 05:31:00,2024-02-18 22:31:00,False,False,1.45,76
ST2025004591,HYD,2024-10-19 23:23:00,2024-10-20 10:23:00,2024-10-20 23:23:00,False,False,2.32,177
ST2025004592,BLR,2024-06-17 20:22:00,2024-06-18 12:22:00,2024-06-19 07:22:00,False,False,2.61,185
ST2025004593,GGN,2024-12-25 09:09:00,2024-12-26 14:09:00,2024-12-27 00:09:00,False,False,0.86,94
ST2025004594,GGN,2024-09-09 18:11:00,2024-09-10 04:11:00,2024-09-10 08:11:00,True,False,2.84,185
ST2025004595,HYD,2024-08-13 20:18:00,2024-08-14 11:18:00,2024-08-16 05:18:00,False,False,0.75,195
ST2025004596,DEL,2024-12-15 05:51:00,2024-12-16 05:51:00,2024-12-16 05:51:00,False,False,2.87,74
ST2025004597,DEL,2024-10-15 06:51:00,2024-10-15 18:51:00,2024-10-17 09:51:00,False,False,1.3,61
ST2025004598,GGN,2024-10-15 03:30:00,2024-10-15 16:30:00,2024-10-16 09:30:00,False,True,2.4,52
ST2025004599,BOM,2024-11-04 10:40:00,2024-11-05 03:40:00,2024-11-05 23:40:00,False,False,0.9,175
ST2025004600,HYD,2024-05-21 02:47:00,2024-05-22 06:47:00,2024-05-23 04:47:00,False,False,2.32,107
ST2025004601,HYD,2024-05-01 22:29:00,2024-05-02 11:29:00,2024-05-02 14:29:00,False,False,2.22,172
ST2025004602,GGN,2024-09-09 16:56:00,2024-09-10 11:56:00,2024-09-11 13:56:00,False,False,1.24,49
ST2025004603,HYD,2024-12-08 12:24:00,2024-12-09 02:24:00,2024-12-09 09:24:00,False,False,1.53,130
ST2025004604,BLR,2024-07-11 20:31:00,2024-07-12 18:31:00,2024-07-12 16:31:00,False,False,1.05,32
ST2025004605,BOM,2024-10-25 05:22:00,2024-10-25 23:22:00,2024-10-27 01:22:00,False,False,0.22,149
ST2025004606,DEL,2024-09-28 06:05:00,2024-09-29 15:05:00,2024-09-30 10:05:00,True,False,0.45,57
ST2025004607,BOM,2024-05-06 11:33:00,2024-05-07 11:33:00,2024-05-08 09:33:00,False,False,1.94,145
ST2025004608,BOM,2024-03-20 10:18:00,2024-03-21 09:18:00,2024-03-23 00:18:00,False,False,0.74,83
ST2025004609,GGN,2024-07-19 04:33:00,2024-07-19 16:33:00,2024-07-20 13:33:00,False,False,1.36,86
ST2025004610,HYD,2024-02-07 09:32:00,2024-02-08 00:32:00,2024-02-09 04:32:00,False,False,1.76,27
ST2025004611,GGN,2024-09-04 15:42:00,2024-09-06 00:42:00,2024-09-05 18:42:00,False,False,1.29,199
ST2025004612,BOM,2024-10-08 10:47:00,2024-10-08 19:47:00,2024-10-10 22:47:00,False,False,0.52,115
ST2025004613,BOM,2024-03-31 06:19:00,2024-04-01 03:19:00,2024-04-02 12:19:00,True,False,1.09,33
ST2025004614,BOM,2024-09-29 10:09:00,2024-09-30 17:09:00,2024-09-30 09:09:00,False,False,2.03,93
ST2025004615,BLR,2024-06-04 23:19:00,2024-06-06 02:19:00,2024-06-06 00:19:00,False,False,1.31,90
ST2025004616,BOM,2024-03-31 19:41:00,2024-04-01 18:41:00,2024-04-03 16:41:00,False,False,2.85,38
ST2025004617,BOM,2024-05-31 06:07:00,2024-06-01 04:07:00,2024-06-02 14:07:00,False,False,0.92,172
ST2025004618,BLR,2024-07-08 21:08:00,2024-07-09 20:08:00,2024-07-10 03:08:00,False,False,0.28,57
ST2025004619,GGN,2024-08-02 10:30:00,2024-08-03 06:30:00,2024-08-05 01:30:00,False,False,0.39,157
ST2025004620,BLR,2024-02-09 23:04:00,2024-02-11 06:04:00,2024-02-11 02:04:00,False,False,0.33,67
ST2025004621,BLR,2024-12-26 00:56:00,2024-12-26 15:56:00,2024-12-28 00:56:00,False,False,2.4,114
ST2025004622,DEL,2024-01-18 21:29:00,2024-01-19 17:29:00,2024-01-21 11:29:00,False,False,0.91,94
ST2025004623,HYD,2024-10-22 09:10:00,2024-10-23 14:10:00,2024-10-23 12:10:00,False,False,2.03,71
ST2025004624,BOM,2024-12-23 09:36:00,2024-12-23 23:36:00,2024-12-25 23:36:00,False,False,1.6,34
ST2025004625,GGN,2024-05-24 20:53:00,2024-05-25 06:53:00,2024-05-26 08:53:00,False,False,0.6,65
ST2025004626,GGN,2024-12-05 10:18:00,2024-12-06 09:18:00,2024-12-07 10:18:00,False,False,1.77,30
ST2025004627,GGN,2024-09-04 16:12:00,2024-09-05 14:12:00,2024-09-05 09:12:00,False,False,2.08,159
ST2025004628,HYD,2024-03-07 23:16:00,2024-03-08 10:16:00,2024-03-10 02:16:00,False,False,0.77,183
ST2025004629,GGN,2024-02-14 23:15:00,2024-02-15 06:15:00,2024-02-16 12:15:00,False,False,1.26,66
ST2025004630,BOM,2024-12-16 16:45:00,2024-12-17 16:45:00,2024-12-17 14:45:00,False,False,1.52,117
ST2025004631,HYD,2024-01-25 04:46:00,2024-01-25 10:46:00,2024-01-27 18:46:00,False,False,2.15,184
ST2025004632,GGN,2024-08-28 11:52:00,2024-08-29 06:52:00,2024-08-29 07:52:00,False,False,0.63,185
ST2025004633,GGN,2024-05-09 08:41:00,2024-05-10 11:41:00,2024-05-11 19:41:00,False,True,0.28,67
ST2025004634,GGN,2024-08-21 08:52:00,2024-08-22 14:52:00,2024-08-23 20:52:00,False,False,1.24,127
ST2025004635,BLR,2024-01-04 22:49:00,2024-01-05 15:49:00,2024-01-07 14:49:00,False,False,1.28,106
ST2025004636,BLR,2024-01-11 12:04:00,2024-01-12 09:04:00,2024-01-13 08:04:00,False,False,1.15,122
ST2025004637,BOM,2024-03-21 09:25:00,2024-03-21 21:25:00,2024-03-23 20:25:00,False,False,1.97,68
ST2025004638,BLR,2024-02-23 16:45:00,2024-02-24 13:45:00,2024-02-25 19:45:00,False,False,1.41,61
ST2025004639,BOM,2024-01-29 01:08:00,2024-01-30 10:08:00,2024-01-31 21:08:00,False,False,0.4,82
ST2025004640,BOM,2024-09-24 05:46:00,2024-09-24 16:46:00,2024-09-26 11:46:00,False,False,0.84,121
ST2025004641,BLR,2024-03-19 11:34:00,2024-03-20 14:34:00,2024-03-21 21:34:00,False,False,1.87,40
ST2025004642,HYD,2024-11-25 20:29:00,2024-11-26 18:29:00,2024-11-28 12:29:00,False,False,1.11,72
ST2025004643,GGN,2024-10-05 01:31:00,2024-10-05 14:31:00,2024-10-06 18:31:00,True,False,1.26,161
ST2025004644,BLR,2024-07-01 08:22:00,2024-07-02 12:22:00,2024-07-03 22:22:00,True,False,2.04,185
ST2025004645,GGN,2024-03-11 15:50:00,2024-03-12 02:50:00,2024-03-13 01:50:00,False,False,0.29,124
ST2025004646,HYD,2024-07-24 04:50:00,2024-07-24 16:50:00,2024-07-25 15:50:00,False,False,1.75,150
ST2025004647,BOM,2024-05-15 17:55:00,2024-05-16 19:55:00,2024-05-17 19:55:00,False,False,1.57,95
ST2025004648,GGN,2024-09-10 10:26:00,2024-09-10 22:26:00,2024-09-11 07:26:00,False,False,0.58,51
ST2025004649,BOM,2024-01-28 19:21:00,2024-01-29 07:21:00,2024-01-30 11:21:00,False,False,2.95,182
ST2025004650,BLR,2024-10-20 07:26:00,2024-10-20 17:26:00,2024-10-21 22:26:00,False,False,1.54,87
ST2025004651,HYD,2024-11-07 18:43:00,2024-11-07 23:43:00,2024-11-08 11:43:00,False,True,2.86,128
ST2025004652,BLR,2024-08-30 05:17:00,2024-08-30 16:17:00,2024-08-31 10:17:00,False,False,2.27,52
ST2025004653,GGN,2024-06-14 07:43:00,2024-06-14 13:43:00,2024-06-16 18:43:00,False,False,1.99,127
ST2025004654,GGN,2024-06-17 10:20:00,2024-06-17 18:20:00,2024-06-18 15:20:00,False,False,2.8,110
ST2025004655,HYD,2024-06-08 02:10:00,2024-06-08 10:10:00,2024-06-10 09:10:00,False,False,2.41,105
ST2025004656,GGN,2024-09-22 19:30:00,2024-09-23 12:30:00,2024-09-24 12:30:00,False,True,2.54,51
ST2025004657,DEL,2024-10-27 18:54:00,2024-10-28 02:54:00,2024-10-28 16:54:00,False,False,2.39,58
ST2025004658,BLR,2024-08-12 15:18:00,2024-08-13 10:18:00,2024-08-13 08:18:00,False,False,2.54,174
ST2025004659,BLR,2024-05-24 12:37:00,2024-05-25 07:37:00,2024-05-26 09:37:00,False,False,2.26,73
ST2025004660,BOM,2024-01-27 08:23:00,2024-01-27 20:23:00,2024-01-28 23:23:00,False,False,1.33,121
ST2025004661,BLR,2024-06-22 00:29:00,2024-06-23 02:29:00,2024-06-24 09:29:00,False,False,0.29,49
ST2025004662,DEL,2024-04-13 22:27:00,2024-04-14 07:27:00,2024-04-16 04:27:00,False,False,0.32,71
ST2025004663,HYD,2024-11-01 18:50:00,2024-11-02 10:50:00,2024-11-02 16:50:00,False,False,1.93,59
ST2025004664,BOM,2024-12-04 03:46:00,2024-12-05 12:46:00,2024-12-05 16:46:00,False,False,2.11,81
ST2025004665,GGN,2024-11-01 14:11:00,2024-11-02 02:11:00,2024-11-03 15:11:00,False,False,2.36,189
ST2025004666,DEL,2024-03-29 17:42:00,2024-03-30 09:42:00,2024-03-31 01:42:00,False,False,2.86,89
ST2025004667,GGN,2024-12-11 10:09:00,2024-12-11 15:09:00,2024-12-12 19:09:00,False,False,1.93,142
ST2025004668,GGN,2024-07-03 16:38:00,2024-07-04 15:38:00,2024-07-06 04:38:00,False,False,2.22,95
ST2025004669,BLR,2024-05-04 02:44:00,2024-05-04 10:44:00,2024-05-06 07:44:00,False,False,0.57,182
ST2025004670,BLR,2024-02-06 20:38:00,2024-02-07 23:38:00,2024-02-08 11:38:00,False,False,1.7,153
ST2025004671,DEL,2024-03-09 01:22:00,2024-03-09 17:22:00,2024-03-09 18:22:00,False,False,1.07,158
ST2025004672,DEL,2024-11-26 10:59:00,2024-11-26 23:59:00,2024-11-28 14:59:00,False,False,1.97,117
ST2025004673,DEL,2024-02-26 02:43:00,2024-02-26 06:43:00,2024-02-27 01:43:00,False,False,2.34,26
ST2025004674,BOM,2024-08-15 18:59:00,2024-08-16 14:59:00,2024-08-16 08:59:00,False,False,1.56,99
ST2025004675,BLR,2024-12-10 01:29:00,2024-12-11 06:29:00,2024-12-11 05:29:00,False,False,0.56,193
ST2025004676,BOM,2024-05-22 15:40:00,2024-05-23 03:40:00,2024-05-25 06:40:00,False,False,2.41,165
ST2025004677,GGN,2024-07-23 16:27:00,2024-07-24 08:27:00,2024-07-25 23:27:00,False,False,1.17,56
ST2025004678,BOM,2024-08-03 23:31:00,2024-08-04 23:31:00,2024-08-06 09:31:00,False,False,2.27,180
ST2025004679,BLR,2024-03-07 18:44:00,2024-03-08 17:44:00,2024-03-09 19:44:00,False,False,2.6,195
ST2025004680,GGN,2024-01-22 00:18:00,2024-01-22 22:18:00,2024-01-24 12:18:00,False,True,1.93,70
ST2025004681,DEL,2024-03-29 19:03:00,2024-03-30 20:03:00,2024-03-31 04:03:00,True,True,0.7,102
ST2025004682,HYD,2024-08-25 06:03:00,2024-08-25 17:03:00,2024-08-26 00:03:00,False,False,1.3,159
ST2025004683,BOM,2024-11-22 13:27:00,2024-11-23 13:27:00,2024-11-24 00:27:00,False,True,1.14,134
ST2025004684,HYD,2024-08-17 21:30:00,2024-08-18 17:30:00,2024-08-18 19:30:00,True,False,2.36,88
ST2025004685,DEL,2024-08-03 09:00:00,2024-08-04 12:00:00,2024-08-04 14:00:00,False,False,0.7,84
ST2025004686,HYD,2024-12-09 12:51:00,2024-12-09 20:51:00,2024-12-11 14:51:00,True,False,1.23,39
ST2025004687,HYD,2024-10-24 12:56:00,2024-10-24 21:56:00,2024-10-26 04:56:00,False,False,0.64,32
ST2025004688,DEL,2024-12-30 11:18:00,2024-12-30 22:18:00,2025-01-02 02:18:00,False,False,1.29,29
ST2025004689,HYD,2024-12-03 21:15:00,2024-12-04 13:15:00,2024-12-05 03:15:00,False,False,0.2,180
ST2025004690,HYD,2024-12-05 05:19:00,2024-12-06 13:19:00,2024-12-06 09:19:00,False,True,0.83,101
ST2025004691,GGN,2024-01-18 06:14:00,2024-01-18 12:14:00,2024-01-19 07:14:00,False,False,2.57,196
ST2025004692,BLR,2024-12-09 16:29:00,2024-12-10 07:29:00,2024-12-11 20:29:00,False,False,1.55,103
ST2025004693,GGN,2024-01-07 14:11:00,2024-01-07 21:11:00,2024-01-08 07:11:00,False,False,0.52,61
ST2025004694,HYD,2024-10-02 16:07:00,2024-10-03 03:07:00,2024-10-05 12:07:00,False,False,0.25,165
ST2025004695,DEL,2024-12-08 04:45:00,2024-12-08 21:45:00,2024-12-09 21:45:00,False,True,0.76,28
ST2025004696,DEL,2024-02-27 16:44:00,2024-02-28 09:44:00,2024-02-28 14:44:00,False,True,2.06,33
ST2025004697,HYD,2024-07-21 09:48:00,2024-07-22 12:48:00,2024-07-24 00:48:00,False,False,0.6,135
ST2025004698,GGN,2024-09-25 19:40:00,2024-09-27 00:40:00,2024-09-28 09:40:00,True,False,0.54,146
ST2025004699,BLR,2024-06-30 05:01:00,2024-07-01 05:01:00,2024-07-01 02:01:00,False,False,1.51,184
ST2025004700,BOM,2024-11-22 00:22:00,2024-11-22 07:22:00,2024-11-23 08:22:00,False,False,1.15,131
ST2025004701,BLR,2024-08-10 10:13:00,2024-08-10 20:13:00,2024-08-12 17:13:00,False,False,0.25,91
ST2025004702,DEL,2024-12-18 09:51:00,2024-12-19 16:51:00,2024-12-20 05:51:00,False,False,2.99,170
ST2025004703,BLR,2024-07-17 00:15:00,2024-07-17 10:15:00,2024-07-18 04:15:00,True,False,2.6,172
ST2025004704,HYD,2024-05-12 22:51:00,2024-05-13 07:51:00,2024-05-15 11:51:00,False,False,0.59,155
ST2025004705,DEL,2024-02-27 07:56:00,2024-02-28 15:56:00,2024-02-28 05:56:00,False,False,0.79,59
