log_id,order_id,channel,direction,template_type,sent_time,delivery_status,customer_action
LOG0022904,ST2025009356,Email,Outbound,Payment Reminder,2024-08-15 06:17:00,Delivered,Clicked
LOG0022905,ST2025004300,Email,Inbound,O2C,2024-05-31 03:08:00,Delivered,Ignored
LOG0022906,ST2025009936,Email,Outbound,Payment Reminder,2024-05-30 19:32:00,Delivered,Ignored
LOG0022907,ST2025009107,WhatsApp,Outbound,Payment Reminder,2024-09-21 03:52:00,Failed,Ignored
LOG0022908,ST2025005956,Call,Outbound,Vet Transfer,2024-03-17 19:08:00,Delivered,Ignored
LOG0022909,ST2025009471,SMS,Outbound,Vet Transfer,2024-08-28 23:14:00,Delivered,Ignored
LOG0022910,ST2025002602,SMS,Outbound,Delivery Update,2024-10-17 16:56:00,Delivered,Replied
LOG0022911,ST2025009723,WhatsApp,Outbound,Delivery Update,2024-11-10 12:51:00,Delivered,Replied
LOG0022912,ST2025007505,SMS,Inbound,O2C,2024-04-18 19:25:00,Delivered,Clicked
LOG0022913,ST2025005690,Call,Outbound,Delivery Update,2024-02-09 08:32:00,Delivered,Ignored
LOG0022914,ST2025003977,WhatsApp,Outbound,Delivery Update,2024-07-30 23:40:00,Delivered,Ignored
LOG0022915,ST2025002045,SMS,Outbound,O2C,2024-06-24 14:41:00,Delivered,Ignored
LOG0022916,ST2025001140,Call,Outbound,O2C,2024-08-05 03:59:00,Read,Ignored
LOG0022917,ST2025006290,Email,Outbound,Payment Reminder,2024-03-25 00:02:00,Delivered,Ignored
LOG0022918,ST2025009944,Email,Outbound,Payment Reminder,2024-05-06 18:12:00,Delivered,Ignored
LOG0022919,ST2025001604,WhatsApp,Outbound,Payment Reminder,2024-09-06 13:55:00,Delivered,Ignored
LOG0022920,ST2025009889,WhatsApp,Outbound,Delivery Update,2024-07-18 13:27:00,Delivered,Clicked
LOG0022921,ST2025005846,Email,Outbound,Delivery Update,2024-03-31 00:13:00,Delivered,Replied
LOG0022922,ST2025005629,WhatsApp,Outbound,Payment Reminder,2024-12-14 14:24:00,Delivered,Ignored
LOG0022923,ST2025009538,WhatsApp,Outbound,Vet Transfer,2024-02-05 00:36:00,Delivered,Replied
LOG0022924,ST2025002825,WhatsApp,Outbound,Vet Transfer,2024-01-23 04:23:00,Delivered,Ignored
LOG0022925,ST2025001913,SMS,Outbound,Delivery Update,2024-04-21 17:29:00,Delivered,Replied
LOG0022926,ST2025008445,WhatsApp,Outbound,O2C,2024-06-01 21:57:00,Delivered,Ignored
LOG0022927,ST2025004320,WhatsApp,Outbound,Vet Transfer,2024-01-09 23:07:00,Read,Ignored
LOG0022928,ST2025004422,Email,Outbound,Payment Reminder,2024-02-29 05:58:00,Delivered,Clicked
LOG0022929,ST2025008844,Call,Outbound,Payment Reminder,2024-02-06 08:05:00,Delivered,Replied
LOG0022930,ST2025001445,SMS,Outbound,Delivery Update,2024-12-05 15:00:00,Failed,Ignored
LOG0022931,ST2025004988,SMS,Outbound,Payment Reminder,2024-03-10 16:11:00,Delivered,Ignored
LOG0022932,ST2025007126,Email,Outbound,O2C,2024-03-18 06:22:00,Read,Clicked
LOG0022933,ST2025002096,Call,Outbound,Vet Transfer,2024-07-17 06:18:00,Delivered,Ignored
LOG0022934,ST2025004567,Call,Inbound,Delivery Update,2024-06-19 04:01:00,Read,Clicked
LOG0022935,ST2025004161,Call,Outbound,Delivery Update,2024-01-15 17:43:00,Delivered,Ignored
LOG0022936,ST2025005021,SMS,Outbound,O2C,2024-06-02 06:16:00,Delivered,Replied
LOG0022937,ST2025004021,Call,Outbound,Payment Reminder,2024-03-08 00:59:00,Delivered,Ignored
LOG0022938,ST2025006994,Call,Outbound,Payment Reminder,2024-11-03 23:40:00,Delivered,Clicked
LOG0022939,ST2025006558,Email,Outbound,Delivery Update,2024-08-30 19:32:00,Delivered,Ignored
LOG0022940,ST2025001815,Call,Outbound,Payment Reminder,2024-08-08 20:54:00,Read,Ignored
LOG0022941,ST2025003925,WhatsApp,Outbound,Vet Transfer,2024-12-04 17:22:00,Delivered,Ignored
LOG0022942,ST2025004700,SMS,Inbound,O2C,2024-04-11 23:26:00,Delivered,Clicked
LOG0022943,ST2025007284,SMS,Outbound,Vet Transfer,2024-09-13 12:21:00,Delivered,Ignored
LOG0022944,ST2025003505,Email,Outbound,Payment Reminder,2024-12-29 01:24:00,Delivered,Ignored
LOG0022945,ST2025002925,SMS,Inbound,O2C,2024-01-29 00:35:00,Read,Ignored
LOG0022946,ST2025003508,SMS,Outbound,Vet Transfer,2024-02-29 02:43:00,Delivered,Ignored
LOG0022947,ST2025008144,WhatsApp,Outbound,Delivery Update,2024-09-22 02:15:00,Failed,Replied
LOG0022948,ST2025005490,Email,Outbound,Vet Transfer,2024-04-18 04:16:00,Delivered,Clicked
LOG0022949,ST2025005029,Email,Inbound,Delivery Update,2024-01-28 09:46:00,Delivered,Ignored
LOG0022950,ST2025006911,Email,Outbound,O2C,2024-06-10 01:26:00,Read,Ignored
LOG0022951,ST2025008835,Email,Inbound,Payment Reminder,2024-07-12 06:24:00,Delivered,Ignored
LOG0022952,ST2025002703,Email,Outbound,Vet Transfer,2024-09-16 15:42:00,Delivered,Ignored
LOG0022953,ST2025001961,SMS,Outbound,Payment Reminder,2024-09-11 20:30:00,Read,Clicked
LOG0022954,ST2025005867,SMS,Outbound,Delivery Update,2024-09-30 06:33:00,Delivered,Clicked
LOG0022955,ST2025006463,SMS,Outbound,Payment Reminder,2024-06-14 16:28:00,Delivered,Ignored
LOG0022956,ST2025000739,Call,Outbound,Vet Transfer,2024-01-26 23:27:00,Read,Ignored
LOG0022957,ST2025001903,SMS,Outbound,Delivery Update,2024-04-21 21:23:00,Delivered,Ignored
LOG0022958,ST2025008270,WhatsApp,Inbound,O2C,2024-02-24 22:25:00,Read,Replied
LOG0022959,ST2025004104,SMS,Outbound,Vet Transfer,2024-10-02 00:31:00,Delivered,Clicked
LOG0022960,ST2025005603,WhatsApp,Outbound,Delivery Update,2024-09-22 05:22:00,Read,Ignored
LOG0022961,ST2025005059,WhatsApp,Inbound,Delivery Update,2024-08-23 08:43:00,Delivered,Ignored
LOG0022962,ST2025004050,WhatsApp,Outbound,Vet Transfer,2024-12-22 00:11:00,Read,Ignored
LOG0022963,ST2025001825,Email,Outbound,Vet Transfer,2024-03-06 00:12:00,Delivered,Clicked
LOG0022964,ST2025007562,WhatsApp,Inbound,Vet Transfer,2024-12-02 16:40:00,Delivered,Ignored
LOG0022965,ST2025002907,Email,Outbound,Vet Transfer,2024-11-20 08:08:00,Delivered,Ignored
LOG0022966,ST2025003365,WhatsApp,Outbound,Payment Reminder,2024-12-11 15:20:00,Read,Ignored
LOG0022967,ST2025001422,WhatsApp,Outbound,Vet Transfer,2024-08-22 20:05:00,Delivered,Ignored
LOG0022968,ST2025001927,Email,Inbound,Delivery Update,2024-11-17 08:24:00,Read,Ignored
LOG0022969,ST2025003304,Call,Outbound,O2C,2024-02-09 15:13:00,Read,Ignored
LOG0022970,ST2025007360,Email,Outbound,Vet Transfer,2024-02-12 22:27:00,Delivered,Ignored
LOG0022971,ST2025003991,SMS,Outbound,O2C,2024-10-18 02:59:00,Delivered,Ignored
LOG0022972,ST2025004785,Call,Inbound,Delivery Update,2024-07-21 14:51:00,Delivered,Ignored
LOG0022973,ST2025001161,Call,Outbound,Delivery Update,2024-05-30 09:32:00,Read,Ignored
LOG0022974,ST2025004106,Email,Outbound,Payment Reminder,2024-01-26 08:33:00,Delivered,Ignored
LOG0022975,ST2025002728,Email,Inbound,O2C,2024-03-27 03:16:00,Failed,Ignored
LOG0022976,ST2025004354,Call,Outbound,O2C,2024-07-06 23:59:00,Delivered,Ignored
LOG0022977,ST2025006416,Call,Outbound,O2C,2024-11-23 20:44:00,Delivered,Clicked
LOG0022978,ST2025005439,Email,Outbound,O2C,2024-11-19 01:56:00,Read,Clicked
LOG0022979,ST2025008138,Call,Outbound,Vet Transfer,2024-11-12 11:55:00,Read,Ignored
LOG0022980,ST2025008735,WhatsApp,Outbound,Payment Reminder,2024-09-15 05:12:00,Delivered,Ignored
LOG0022981,ST2025006040,Email,Outbound,Vet Transfer,2024-06-18 11:52:00,Read,Ignored
LOG0022982,ST2025004465,Email,Outbound,Delivery Update,2024-01-12 12:43:00,Read,Ignored
LOG0022983,ST2025002222,WhatsApp,Outbound,Delivery Update,2024-11-05 01:40:00,Read,Clicked
LOG0022984,ST2025004522,SMS,Outbound,Delivery Update,2024-08-18 09:59:00,Read,Ignored
LOG0022985,ST2025002640,WhatsApp,Outbound,Vet Transfer,2024-10-12 22:35:00,Read,Ignored
LOG0022986,ST2025002161,Call,Outbound,Payment Reminder,2024-05-28 17:36:00,Delivered,Ignored
LOG0022987,ST2025006184,Call,Outbound,Vet Transfer,2024-02-06 16:36:00,Read,Replied
LOG0022988,ST2025008651,Call,Outbound,Delivery Update,2024-08-05 07:14:00,Read,Ignored
LOG0022989,ST2025006158,Call,Outbound,O2C,2024-07-16 13:35:00,Read,Ignored
LOG0022990,ST2025000185,SMS,Outbound,Payment Reminder,2024-12-11 02:37:00,Delivered,Replied
LOG0022991,ST2025007562,SMS,Outbound,O2C,2024-04-05 16:39:00,Delivered,Ignored
LOG0022992,ST2025000737,WhatsApp,Outbound,O2C,2024-01-17 23:22:00,Read,Replied
LOG0022993,ST2025006498,WhatsApp,Outbound,O2C,2024-02-15 18:42:00,Read,Ignored
LOG0022994,ST2025005255,Call,Outbound,O2C,2024-05-10 01:56:00,Delivered,Ignored
LOG0022995,ST2025008222,SMS,Outbound,Payment Reminder,2024-05-19 22:34:00,Read,Ignored
LOG0022996,ST2025004860,Call,Outbound,Vet Transfer,2024-11-09 19:47:00,Delivered,Ignored
LOG0022997,ST2025009998,SMS,Outbound,O2C,2024-12-22 16:15:00,Delivered,Replied
LOG0022998,ST2025007516,Email,Outbound,Payment Reminder,2024-05-22 09:23:00,Read,Replied
LOG0022999,ST2025000590,SMS,Inbound,Delivery Update,2024-10-29 18:53:00,Failed,Ignored
LOG0023000,ST2025008183,Email,Inbound,Vet Transfer,2024-10-26 23:49:00,Delivered,Clicked
LOG0023001,ST2025009374,WhatsApp,Inbound,Delivery Update,2024-11-22 21:33:00,Read,Ignored
LOG0023002,ST2025000989,WhatsApp,Outbound,Vet Transfer,2024-10-10 13:00:00,Delivered,Ignored
LOG0023003,ST2025004351,WhatsApp,Outbound,O2C,2024-10-28 18:24:00,Delivered,Ignored
LOG0023004,ST2025004824,SMS,Inbound,Vet Transfer,2024-07-08 16:38:00,Delivered,Ignored
LOG0023005,ST2025004086,SMS,Outbound,Payment Reminder,2024-09-11 11:14:00,Read,Replied
LOG0023006,ST2025007118,Email,Outbound,Vet Transfer,2024-12-05 02:44:00,Delivered,Ignored
LOG0023007,ST2025009932,WhatsApp,Outbound,Delivery Update,2024-08-12 13:21:00,Delivered,Replied
LOG0023008,ST2025000329,SMS,Outbound,O2C,2024-08-08 19:38:00,Delivered,Ignored
LOG0023009,ST2025005650,Call,Outbound,O2C,2024-06-02 12:20:00,Delivered,Replied
LOG0023010,ST2025004272,WhatsApp,Outbound,Payment Reminder,2024-06-13 18:14:00,Delivered,Ignored
LOG0023011,ST2025005902,Call,Outbound,Vet Transfer,2024-10-22 22:38:00,Delivered,Ignored
LOG0023012,ST2025004245,WhatsApp,Outbound,Vet Transfer,2024-03-07 02:06:00,Delivered,Ignored
LOG0023013,ST2025004575,SMS,Outbound,Vet Transfer,2024-05-22 14:43:00,Read,Ignored
LOG0023014,ST2025002270,SMS,Outbound,O2C,2024-11-11 10:11:00,Delivered,Clicked
LOG0023015,ST2025007753,Email,Inbound,O2C,2024-10-19 05:12:00,Delivered,Replied
LOG0023016,ST2025007980,WhatsApp,Outbound,Payment Reminder,2024-03-29 22:48:00,Delivered,Ignored
LOG0023017,ST2025000404,Call,Outbound,Delivery Update,2024-03-30 09:24:00,Read,Ignored
LOG0023018,ST2025005275,Call,Outbound,Payment Reminder,2024-01-31 13:57:00,Read,Replied
LOG0023019,ST2025007093,WhatsApp,Outbound,Payment Reminder,2024-03-05 18:13:00,Read,Ignored
LOG0023020,ST2025005001,Email,Outbound,O2C,2024-10-07 16:28:00,Delivered,Ignored
LOG0023021,ST2025000799,WhatsApp,Inbound,O2C,2024-07-18 19:09:00,Delivered,Replied
LOG0023022,ST2025006989,Email,Outbound,Delivery Update,2024-06-24 22:48:00,Delivered,Replied
LOG0023023,ST2025000031,Call,Outbound,Delivery Update,2024-12-28 05:03:00,Delivered,Clicked
LOG0023024,ST2025000500,SMS,Outbound,Vet Transfer,2024-03-30 17:55:00,Read,Ignored
LOG0023025,ST2025001271,SMS,Inbound,O2C,2024-03-07 12:48:00,Failed,Ignored
LOG0023026,ST2025005047,WhatsApp,Inbound,Delivery Update,2024-01-16 20:28:00,Delivered,Replied
LOG0023027,ST2025004679,SMS,Outbound,O2C,2024-01-26 01:20:00,Read,Ignored
LOG0023028,ST2025004341,Email,Outbound,Vet Transfer,2024-05-16 10:43:00,Read,Clicked
LOG0023029,ST2025007701,Call,Outbound,O2C,2024-11-26 17:42:00,Delivered,Ignored
LOG0023030,ST2025000114,SMS,Outbound,Payment Reminder,2024-07-15 23:52:00,Read,Clicked
LOG0023031,ST2025002647,Call,Inbound,Payment Reminder,2024-06-09 06:10:00,Read,Replied
LOG0023032,ST2025003496,Email,Outbound,Delivery Update,2024-04-22 17:13:00,Delivered,Ignored
LOG0023033,ST2025005290,SMS,Outbound,Vet Transfer,2024-12-30 01:49:00,Delivered,Clicked
LOG0023034,ST2025003268,Email,Outbound,Vet Transfer,2024-09-09 15:01:00,Failed,Ignored
LOG0023035,ST2025000584,Email,Inbound,Delivery Update,2024-03-25 11:59:00,Failed,Ignored
LOG0023036,ST2025003642,Email,Outbound,Vet Transfer,2024-05-04 06:09:00,Failed,Ignored
LOG0023037,ST2025004177,Call,Outbound,Delivery Update,2024-01-29 21:48:00,Delivered,Ignored
LOG0023038,ST2025004519,WhatsApp,Outbound,Vet Transfer,2024-02-01 17:51:00,Delivered,Replied
LOG0023039,ST2025007116,WhatsApp,Outbound,O2C,2024-07-03 20:32:00,Delivered,Replied
LOG0023040,ST2025005317,SMS,Outbound,Delivery Update,2024-06-07 06:12:00,Delivered,Ignored
LOG0023041,ST2025006520,WhatsApp,Outbound,Payment Reminder,2024-06-17 18:01:00,Failed,Ignored
LOG0023042,ST2025007951,SMS,Outbound,Delivery Update,2024-06-11 01:51:00,Delivered,Ignored
LOG0023043,ST2025009641,Email,Outbound,O2C,2024-12-24 23:14:00,Delivered,Ignored
LOG0023044,ST2025002685,Email,Outbound,O2C,2024-11-14 20:42:00,Delivered,Replied
LOG0023045,ST2025002049,SMS,Inbound,Delivery Update,2024-02-04 22:52:00,Delivered,Ignored
LOG0023046,ST2025000465,SMS,Outbound,Vet Transfer,2024-10-18 08:47:00,Delivered,Ignored
LOG0023047,ST2025001087,Email,Outbound,O2C,2024-12-19 10:10:00,Delivered,Clicked
LOG0023048,ST2025002167,SMS,Inbound,Delivery Update,2024-12-17 14:43:00,Delivered,Ignored
LOG0023049,ST2025007434,SMS,Inbound,Delivery Update,2024-08-28 04:47:00,Delivered,Clicked
LOG0023050,ST2025007809,SMS,Inbound,Vet Transfer,2024-04-01 20:11:00,Delivered,Ignored
LOG0023051,ST2025008504,SMS,Outbound,Delivery Update,2024-03-20 18:19:00,Delivered,Clicked
LOG0023052,ST2025005905,SMS,Outbound,O2C,2024-07-15 13:16:00,Delivered,Ignored
LOG0023053,ST2025000360,Call,Outbound,Vet Transfer,2024-03-15 18:27:00,Read,Clicked
LOG0023054,ST2025007765,Call,Outbound,Vet Transfer,2024-07-07 11:06:00,Delivered,Ignored
LOG0023055,ST2025008464,Call,Outbound,Vet Transfer,2024-06-13 07:44:00,Delivered,Ignored
LOG0023056,ST2025008954,Email,Outbound,Delivery Update,2024-11-22 20:41:00,Read,Replied
LOG0023057,ST2025000773,Call,Outbound,Payment Reminder,2024-03-07 17:00:00,Read,Ignored
LOG0023058,ST2025001888,WhatsApp,Outbound,Payment Reminder,2024-04-26 23:49:00,Delivered,Ignored
LOG0023059,ST2025001932,WhatsApp,Outbound,Payment Reminder,2024-08-08 09:27:00,Delivered,Ignored
LOG0023060,ST2025003929,Call,Outbound,Delivery Update,2024-03-21 03:09:00,Delivered,Replied
LOG0023061,ST2025006290,Call,Inbound,O2C,2024-08-19 18:44:00,Delivered,Clicked
LOG0023062,ST2025002283,WhatsApp,Outbound,Vet Transfer,2024-03-15 02:04:00,Delivered,Ignored
LOG0023063,ST2025009941,Email,Outbound,Vet Transfer,2024-10-19 21:27:00,Delivered,Ignored
LOG0023064,ST2025006538,Email,Outbound,Delivery Update,2024-05-07 19:07:00,Delivered,Replied
LOG0023065,ST2025002773,WhatsApp,Outbound,Payment Reminder,2024-08-05 13:45:00,Delivered,Clicked
LOG0023066,ST2025009685,Email,Outbound,O2C,2024-06-30 14:09:00,Delivered,Ignored
LOG0023067,ST2025004869,SMS,Outbound,Payment Reminder,2024-11-23 20:27:00,Read,Ignored
LOG0023068,ST2025000293,Call,Outbound,Vet Transfer,2024-01-12 21:21:00,Delivered,Clicked
LOG0023069,ST2025004520,WhatsApp,Outbound,O2C,2024-09-28 08:05:00,Delivered,Clicked
LOG0023070,ST2025002231,SMS,Outbound,O2C,2024-03-03 10:57:00,Delivered,Clicked
LOG0023071,ST2025000785,SMS,Outbound,Vet Transfer,2024-01-30 22:23:00,Delivered,Ignored
LOG0023072,ST2025008673,WhatsApp,Outbound,Vet Transfer,2024-12-20 03:22:00,Delivered,Ignored
LOG0023073,ST2025000300,Call,Outbound,Payment Reminder,2024-09-12 17:36:00,Delivered,Replied
LOG0023074,ST2025001180,Call,Outbound,O2C,2024-11-03 16:24:00,Delivered,Clicked
LOG0023075,ST2025003562,SMS,Outbound,Vet Transfer,2024-09-11 07:38:00,Delivered,Ignored
LOG0023076,ST2025000324,Call,Outbound,Payment Reminder,2024-07-02 00:31:00,Delivered,Ignored
LOG0023077,ST2025005975,SMS,Outbound,O2C,2024-02-11 03:18:00,Delivered,Ignored
LOG0023078,ST2025007421,Email,Inbound,Payment Reminder,2024-02-10 16:22:00,Delivered,Ignored
LOG0023079,ST2025006687,Email,Outbound,Payment Reminder,2024-01-02 10:59:00,Delivered,Clicked
LOG0023080,ST2025002653,WhatsApp,Outbound,Vet Transfer,2024-09-25 11:28:00,Read,Clicked
LOG0023081,ST2025001633,Email,Outbound,Payment Reminder,2024-09-18 23:33:00,Delivered,Ignored
LOG0023082,ST2025003633,Call,Outbound,Payment Reminder,2024-03-17 09:19:00,Delivered,Ignored
LOG0023083,ST2025009449,Call,Outbound,Delivery Update,2024-12-09 15:01:00,Read,Ignored
LOG0023084,ST2025005117,WhatsApp,Outbound,O2C,2024-08-18 17:10:00,Delivered,Ignored
LOG0023085,ST2025005603,SMS,Outbound,Payment Reminder,2024-09-08 05:30:00,Delivered,Clicked
LOG0023086,ST2025005798,Email,Outbound,O2C,2024-12-17 23:48:00,Delivered,Ignored
LOG0023087,ST2025003959,SMS,Inbound,Payment Reminder,2024-07-28 09:24:00,Read,Clicked
LOG0023088,ST2025006228,Call,Outbound,Vet Transfer,2024-08-30 05:11:00,Delivered,Ignored
LOG0023089,ST2025002914,Email,Outbound,Delivery Update,2024-12-19 05:17:00,Delivered,Ignored
LOG0023090,ST2025006916,SMS,Outbound,Vet Transfer,2024-06-14 07:15:00,Delivered,Ignored
LOG0023091,ST2025009376,Call,Outbound,Payment Reminder,2024-06-12 23:10:00,Read,Clicked
LOG0023092,ST2025004331,Call,Outbound,Vet Transfer,2024-05-22 01:27:00,Delivered,Ignored
LOG0023093,ST2025003863,SMS,Outbound,Delivery Update,2024-06-17 13:11:00,Delivered,Ignored
LOG0023094,ST2025006127,Email,Outbound,Vet Transfer,2024-11-27 22:53:00,Delivered,Ignored
LOG0023095,ST2025002677,WhatsApp,Outbound,Vet Transfer,2024-05-26 19:59:00,Delivered,Replied
LOG0023096,ST2025005112,SMS,Inbound,Payment Reminder,2024-05-27 16:31:00,Read,Ignored
LOG0023097,ST2025000550,Call,Inbound,Vet Transfer,2024-02-01 07:30:00,Delivered,Clicked
LOG0023098,ST2025009799,Email,Outbound,O2C,2024-05-12 12:07:00,Delivered,Clicked
LOG0023099,ST2025000837,Call,Inbound,Payment Reminder,2024-12-11 16:38:00,Delivered,Ignored
LOG0023100,ST2025007382,WhatsApp,Outbound,O2C,2024-01-18 21:51:00,Delivered,Clicked
LOG0023101,ST2025008831,WhatsApp,Outbound,Vet Transfer,2024-03-13 01:14:00,Delivered,Ignored
LOG0023102,ST2025007599,Call,Outbound,Delivery Update,2024-11-09 14:21:00,Delivered,Ignored
LOG0023103,ST2025000275,SMS,Outbound,Vet Transfer,2024-01-30 01:38:00,Read,Ignored
LOG0023104,ST2025005867,WhatsApp,Outbound,O2C,2024-11-01 22:39:00,Delivered,Ignored
LOG0023105,ST2025003860,Call,Outbound,Payment Reminder,2024-04-28 06:39:00,Delivered,Ignored
LOG0023106,ST2025003029,WhatsApp,Outbound,Payment Reminder,2024-05-08 20:01:00,Delivered,Ignored
LOG0023107,ST2025002699,WhatsApp,Outbound,Payment Reminder,2024-12-01 10:12:00,Read,Ignored
LOG0023108,ST2025007453,SMS,Outbound,Payment Reminder,2024-08-24 17:37:00,Delivered,Ignored
LOG0023109,ST2025007430,SMS,Outbound,Vet Transfer,2024-05-14 01:45:00,Delivered,Ignored
LOG0023110,ST2025002491,WhatsApp,Outbound,Delivery Update,2024-06-05 00:10:00,Read,Ignored
LOG0023111,ST2025003547,Email,Outbound,O2C,2024-06-11 03:02:00,Delivered,Clicked
LOG0023112,ST2025002735,SMS,Outbound,Delivery Update,2024-08-20 06:47:00,Delivered,Ignored
LOG0023113,ST2025008737,SMS,Outbound,Delivery Update,2024-08-17 15:35:00,Delivered,Ignored
LOG0023114,ST2025001991,Call,Outbound,Payment Reminder,2024-12-09 20:28:00,Delivered,Clicked
LOG0023115,ST2025000978,Call,Outbound,Delivery Update,2024-03-07 22:06:00,Read,Ignored
LOG0023116,ST2025008709,SMS,Outbound,Delivery Update,2024-07-31 05:42:00,Delivered,Ignored
LOG0023117,ST2025003957,Email,Outbound,Vet Transfer,2024-03-05 09:52:00,Delivered,Ignored
LOG0023118,ST2025002875,WhatsApp,Outbound,Vet Transfer,2024-03-07 13:19:00,Delivered,Replied
LOG0023119,ST2025007123,Email,Outbound,Delivery Update,2024-08-15 08:41:00,Delivered,Ignored
LOG0023120,ST2025008412,Call,Outbound,O2C,2024-05-28 00:46:00,Read,Replied
LOG0023121,ST2025000731,WhatsApp,Outbound,Vet Transfer,2024-07-08 01:18:00,Read,Ignored
LOG0023122,ST2025000452,Email,Outbound,O2C,2024-07-23 00:09:00,Read,Clicked
LOG0023123,ST2025001507,WhatsApp,Outbound,Delivery Update,2024-05-09 20:13:00,Delivered,Ignored
LOG0023124,ST2025002365,WhatsApp,Outbound,O2C,2024-03-11 01:39:00,Delivered,Ignored
LOG0023125,ST2025004896,Call,Outbound,Payment Reminder,2024-06-29 14:23:00,Delivered,Replied
LOG0023126,ST2025006525,Email,Outbound,Delivery Update,2024-04-14 21:36:00,Delivered,Ignored
LOG0023127,ST2025008381,Call,Outbound,Payment Reminder,2024-11-10 20:25:00,Delivered,Replied
LOG0023128,ST2025000258,Call,Outbound,O2C,2024-01-03 23:45:00,Delivered,Ignored
LOG0023129,ST2025001993,WhatsApp,Outbound,O2C,2024-05-08 00:16:00,Read,Ignored
LOG0023130,ST2025008458,Call,Inbound,O2C,2024-07-14 13:55:00,Read,Ignored
LOG0023131,ST2025007961,Email,Inbound,Payment Reminder,2024-08-19 23:15:00,Failed,Ignored
LOG0023132,ST2025003680,SMS,Inbound,Delivery Update,2024-08-18 23:18:00,Read,Ignored
LOG0023133,ST2025008700,WhatsApp,Inbound,Payment Reminder,2024-05-04 00:06:00,Read,Ignored
LOG0023134,ST2025002281,Email,Outbound,Payment Reminder,2024-11-28 16:31:00,Delivered,Ignored
LOG0023135,ST2025005154,WhatsApp,Outbound,O2C,2024-01-02 08:03:00,Read,Ignored
LOG0023136,ST2025001691,SMS,Outbound,Delivery Update,2024-07-03 16:28:00,Delivered,Ignored
LOG0023137,ST2025002805,WhatsApp,Outbound,Vet Transfer,2024-10-24 18:21:00,Failed,Ignored
LOG0023138,ST2025009512,Email,Inbound,Vet Transfer,2024-11-07 03:03:00,Delivered,Ignored
LOG0023139,ST2025009393,Call,Outbound,Payment Reminder,2024-12-10 23:38:00,Delivered,Clicked
LOG0023140,ST2025000038,Email,Outbound,Delivery Update,2024-09-25 02:43:00,Delivered,Ignored
LOG0023141,ST2025000335,SMS,Outbound,Delivery Update,2024-08-12 16:02:00,Read,Clicked
LOG0023142,ST2025003081,Email,Outbound,O2C,2024-10-04 21:37:00,Delivered,Ignored
LOG0023143,ST2025006424,Call,Outbound,O2C,2024-09-25 14:19:00,Read,Clicked
LOG0023144,ST2025009668,SMS,Outbound,Delivery Update,2024-03-22 08:19:00,Delivered,Clicked
LOG0023145,ST2025003289,SMS,Outbound,Payment Reminder,2024-05-07 11:33:00,Delivered,Ignored
LOG0023146,ST2025003782,Email,Outbound,Delivery Update,2024-07-04 16:40:00,Delivered,Ignored
LOG0023147,ST2025008886,SMS,Outbound,Delivery Update,2024-07-13 19:30:00,Read,Clicked
LOG0023148,ST2025000995,Email,Inbound,Vet Transfer,2024-04-02 15:56:00,Read,Clicked
LOG0023149,ST2025002453,WhatsApp,Outbound,Delivery Update,2024-05-22 08:39:00,Delivered,Ignored
